muni halda	972
ári eða	972
gríðarlega mikið	972
rannsókn sem	972
þeir segja	972
Þá hafði	972
sem Alþingi	971
Hluti af	971
úr þessari	971
bíla í	971
milljörðum á	971
á sinni	971
er liðið	971
og henni	971
þrjú börn	971
fjölmiðlum og	971
Íslendingar hafi	971
í mál	971
Eruð þið	971
þjóðanna um	970
nemenda í	970
viðskipti við	970
aðallega í	970
byggðar á	970
og gat	969
uppbyggingu og	969
árið um	969
myndir og	969
sem eitt	969
samdrátt í	969
skorað á	969
Hvað finnst	969
fannst þetta	969
þingmenn og	969
mönnum sem	969
er ýmislegt	968
þau eiga	968
dósent við	968
morgun er	968
hærra verð	968
myndi það	968
og þótt	968
að þróast	968
Háskólinn á	968
fyrra að	968
að ráðist	968
Bíllinn er	968
krafist þess	968
ára samning	968
ástandið á	968
hérna það	968
og hin	967
á málum	967
samkeppni um	967
verði komið	967
var gefið	967
í lífshættu	967
Íslendinga til	967
var staðan	967
gærkvöld að	967
Guðmundur Björgvinsson	967
Verkefnið er	966
var þeim	966
hafa áður	966
að aflétta	966
hefur með	966
eftir miðnætti	966
okkar eru	966
og sögðu	966
þó með	966
mál en	966
héðan frá	966
krónunnar hefur	966
ég segja	966
vitað er	966
í rekstur	965
í rúma	965
vegna kaupa	965
kosti og	965
allra þeirra	965
framundan er	965
hvers og	965
vissi ekki	965
drögum að	965
vörur og	965
hefur fundist	965
lagi þá	965
gert við	965
þessum markaði	965
í kirkjunni	964
lagðar fram	964
fjárfestingu í	964
og þeirri	964
um hvar	964
þrýsta á	964
á stóru	964
með nýju	964
sérstaklega um	964
þessa þjónustu	964
fé og	964
þær ekki	964
möguleiki á	964
tóku afstöðu	964
Yfirvöld í	964
á upplýsingum	963
við rekstur	963
að loknu	963
lok maí	963
og eigandi	963
við skuldbindingar	963
lok janúar	963
hafa fleiri	963
hafa gagnrýnt	963
líka fyrir	963
enn eitt	963
ár hafi	962
verkefnastjóri hjá	962
höndum að	962
gert þetta	962
og konu	962
halda úti	962
í allri	962
desember í	962
Reykjavíkur hefur	962
þótt að	962
í hjarta	961
á lánum	961
að tekið	961
áratug síðustu	961
um hækkun	961
ekkert sérstaklega	961
hækkunar á	961
hlustað á	961
að frétta	961
Já og	961
hærri laun	961
að Samfylkingin	961
segir greiningardeild	961
á reikning	960
sem annars	960
eru tilbúnir	960
máli er	960
og lög	960
Einnig eru	960
verið notað	960
leyti og	960
mikið álag	960
í breska	960
sem þurfi	960
frestur til	960
önnur fyrirtæki	960
lok október	960
þetta fer	960
þarf bara	960
til formanns	960
hafnar í	960
ég átti	959
ekki vegna	959
hennar eru	959
í yfirlýsingunni	959
í sveitinni	959
október næstkomandi	959
einna helst	959
hún myndi	959
það fólk	959
á ársfundi	959
keppa við	959
Menn hafa	959
um frumvarp	959
á kjörstað	958
en mun	958
hið fyrsta	958
frábært að	958
sem slíkt	958
komnar í	958
er opin	958
gamall og	958
öllu máli	958
úr skugga	958
ferðamanna á	957
í vanda	957
má einnig	957
til aukinnar	957
að útfæra	957
verið allt	957
og varaformaður	957
hvort tveggja	957
tilkynningu á	957
af helstu	957
að forða	957
frá Hárlaugsstöðum	957
minna í	957
fannst það	957
er lýst	956
bréf frá	956
setja fram	956
að yfir	956
þess eðlis	956
því aðeins	956
frá þeirri	956
var enn	956
ekið á	956
málinu en	956
að skuldir	956
hafa leitað	956
frumvarp sem	956
stigum á	956
gerði í	955
frá Danmörku	955
um áframhaldandi	955
staðið til	955
ljóst sé	955
ástæður fyrir	955
hafi numið	955
kallað á	955
stendur við	955
á hvernig	954
þróun sem	954
og best	954
hélt því	954
verða því	954
umhverfi og	954
undanfarin tvö	954
ára gamalt	954
hjá þessum	954
að marka	954
úr Evrópusambandinu	954
og tókst	953
heldur utan	953
skulum við	953
að nýja	953
var reist	953
morgun með	953
settur á	953
úr starfi	953
af sínum	953
þeim hafi	953
segjast hafa	953
í fjárlaganefnd	953
Íslendinga að	953
í liðinu	953
fimm daga	953
Fyrst og	953
síðu sinni	953
Eyþór Arnalds	953
með aukinni	952
unnin var	952
Hönd Knapi	952
sína eigin	952
í keppni	952
meðal eru	952
Páll Óskar	952
við Húsavík	952
og Evrópu	952
með þyrlu	952
fyrirtæki hafa	952
en tveir	951
í stuttu	951
héldu áfram	951
til hafa	951
gegn börnum	951
kannski á	951
að hugsanlega	951
skugga um	951
viljað sjá	951
tækifæri og	950
sem leggja	950
á liðnum	950
horfa upp	950
eru afar	950
dag þá	950
hjá hinu	950
hefur yfir	950
árið og	950
til byggða	950
að stinga	950
tilkynnt til	950
á afkomu	950
og vísaði	950
stór hópur	950
meðan það	950
nokkuð ljóst	950
einn milljarð	950
hennar að	949
til heiðurs	949
að veðrið	949
við fyrirtækið	949
fór ekki	949
fjóra mánuði	949
tök á	949
af fiski	949
svo þegar	949
athygli í	949
á eldsneyti	949
og líklega	949
bara einfaldlega	949
í bönkunum	949
til Svíþjóðar	949
að sprengja	949
er er	949
leið er	948
þróun í	948
til áframhaldandi	948
við Samtök	948
kemur meðal	948
rithöfundur og	948
Hópur Hönd	948
í verkfalli	948
í Róm	948
Knapi Hross	948
sækist eftir	947
það einnig	947
verðið á	947
hann hélt	947
kom mér	947
Og eins	947
fært að	946
í sátt	946
og fari	946
hún við	946
daga að	946
missa vinnuna	946
landi að	946
segir um	946
að segjast	946
er orðað	946
Már Baldvinsson	946
komi á	945
áætla að	945
þættir sem	945
lektor í	945
apríl næstkomandi	945
og næstu	945
fyrsta áfanga	945
dæmi að	945
að starfsfólk	945
sex árum	945
í miskabætur	945
eða eru	944
núna fyrir	944
aðgangur að	944
hvað var	944
getur vel	944
var hætt	944
frá Skíðbakka	944
hann en	944
verið notuð	944
Leifs Eiríkssonar	944
hækkaði í	944
hefur greint	944
tíma með	943
verði samþykkt	943
of hátt	943
vakti mikla	943
hafi fallið	943
um lækkun	943
átti ekki	943
ára stúlku	943
í Egyptalandi	943
hagfræði við	943
meiri og	942
þetta hafa	942
grun um	942
um var	942
ef fólk	942
öðrum og	942
þeirra með	942
upphafi og	942
sem slík	942
að ráðuneytið	942
bíða með	942
á norðurslóðum	942
úrskurðaðir í	942
Páll Gunnar	942
leikinn og	941
hún getur	941
sem býður	941
fyrir afskriftir	941
Fólk sem	941
var lagður	941
til Kína	941
af makríl	941
ræða þetta	941
þess þó	941
eru ekkert	941
Það segir	941
sagt um	941
kosið að	941
sem forseti	941
Aðspurður um	941
að ári	940
greiðslur til	940
og framkvæmd	940
fá tækifæri	940
ár með	940
sinni sem	940
líta út	940
bætist við	940
nái að	940
og raun	940
barist fyrir	940
samkvæmt könnun	940
í Mexíkó	940
líka við	939
í lög	939
erfitt er	939
gegn og	939
árangri og	939
gríðarlega mikilvægt	939
hún geti	939
Háskóli Íslands	939
Asíu og	939
og hlær	939
af en	939
Sigríður Ingibjörg	939
George Bush	939
svolítið að	939
sínum fyrir	938
námi í	938
er augljóst	938
að áfram	938
eru taldir	938
þessara mála	938
að merkja	938
forskot á	938
og þriðja	938
í uppnám	938
er ástæða	938
á þriggja	938
sem hlaut	938
hefur gegnt	938
samkvæmt nýjum	938
vegna mikillar	938
Evrópu á	938
að trúa	937
Boðið verður	937
tækni og	937
opna skjöldu	937
sé vel	937
og ýmis	937
líka um	937
klukkan ellefu	937
illa og	937
við kaup	937
í skipinu	937
en lögregla	937
vegar með	936
leggja í	936
eru úr	936
þar má	936
gert sér	936
í fararbroddi	936
sumum tilfellum	936
fundi sem	936
yfir stöðu	936
af íslenskum	936
þakklát fyrir	936
það eins	936
var orðinn	935
tvisvar á	935
nýrrar ríkisstjórnar	935
móti þeim	935
næsta vetur	935
úr býtum	935
skuldbindingar sínar	935
Það gerir	935
fjölmiðlum í	935
Bjarni Jónasson	935
hluthafi í	935
sé nauðsynlegt	935
við Kárahnjúka	935
hafa dregið	935
minningar um	934
þá vinnu	934
að gagnrýna	934
sjálfsögðu að	934
í eins	934
á áttunda	934
við fleiri	934
eru yfir	934
allra leiða	934
þá fyrir	934
hefði viljað	934
forsætisráðherra um	934
að Ólafur	934
Lögreglan hefur	934
heilt yfir	934
og breyta	933
það vill	933
aðeins eitt	933
bjartsýn á	933
verður lagt	933
vert að	933
hafa veitt	933
hljóðar upp	933
með sömu	933
send til	933
unnið sé	933
farnar að	933
lék á	933
íslensku efnahagslífi	933
úr umferð	933
koma hérna	933
sem fylgdi	932
eða hafa	932
félög sem	932
Á fyrstu	932
má ætla	932
móti kemur	932
með mikilli	932
frá henni	932
ekki búin	932
bíla sem	932
var skipaður	932
en fyrri	932
eru hluti	932
Viðskiptablaðinu sem	932
segir Halldór	932
á leikinn	932
kröfur í	932
bankinn hafi	932
lítillega í	932
lokið við	931
samstaða um	931
fyrir konur	931
er án	931
aðilum sem	931
hafa misst	931
tvo milljarða	931
Gísli Gíslason	931
hafa samþykkt	931
segir okkur	931
skemmdir á	931
mörkuðum í	931
alla til	930
séu mjög	930
og sýnir	930
ert þú	930
viljum ekki	930
til skila	930
Rætt var	930
Íslands fyrir	930
um nærri	930
hafa setið	930
á Norðausturlandi	930
níu mánuði	930
Kjartan Magnússon	930
dala á	930
minni á	929
höfum lagt	929
að hrinda	929
annað eins	929
á teningnum	929
ár þar	929
í viðskiptafræði	929
einum degi	929
félagið að	929
vel tekið	929
við starfinu	929
á almenna	929
það allt	929
verið of	929
þingmaður Vinstri	929
verði haldið	928
tímann og	928
í ríkissjóð	928
vera fyrir	928
séu tekin	928
að rifja	928
tækifærið og	928
minnkað um	928
sem framleiðir	928
heyra í	928
og Kristján	928
hækki um	928
kröfur til	928
hundruð þúsund	928
losa sig	928
neitað að	928
í nógu	927
viðskiptavinum sínum	927
Mig langar	927
straum af	927
í stjórninni	927
það hins	927
við er	927
segja við	927
fara frá	927
staðfestir að	927
þetta gengur	927
hugmyndir sem	926
fyrirtæki eru	926
hvað hún	926
og Íslendingar	926
víða að	926
má með	926
Ákveðið hefur	926
tólf mánaða	926
er frábær	926
til rannsókna	926
segir Einar	926
milli tveggja	926
muninn í	926
það kæmi	926
Og þeir	926
Goldman Sachs	926
svo margir	925
í meiri	925
með þær	925
sé orðið	925
fallast á	925
til þegar	925
konur eru	925
með hjálp	925
þeir komu	925
skýrist af	925
verið fjallað	925
að margt	925
greiningu á	925
sínar um	925
en henni	925
þetta eins	925
Það myndi	925
þetta af	925
ljóst var	925
Þetta snýst	925
þjóðanna í	925
til góðs	924
ábendingar um	924
verk eftir	924
ferðamanna sem	924
aukist á	924
í fjórgangi	924
hafa líka	924
með til	924
Orka frá	924
um fjármögnun	924
varð um	924
að sannfæra	924
frá Refsstöðum	924
í Grímsnesi	924
samhliða því	923
er uppi	923
í tíma	923
í Laugardalshöll	923
Ísland á	923
ný lög	923
skýrslunni kemur	923
sams konar	923
fluttur með	923
mjög margir	923
aldrei í	923
slæm áhrif	923
í Íran	923
sitt eigið	922
vill fá	922
hafi komist	922
áður voru	922
hafi skilað	922
það hlýtur	922
styrkja stöðu	922
hefur gengi	922
fjölskyldu og	922
Facebook og	922
verslun í	922
Bergur Jónsson	922
sem verði	921
Reykjavík til	921
lok dags	921
að fyrst	921
mikilla vinsælda	921
einnig var	921
gæta þess	921
bíl og	921
að aldrei	921
fjármagn í	921
Hann vildi	921
Flugfélags Íslands	921
hækka laun	921
stefna í	920
og unnu	920
í neðri	920
nýtt í	920
höfum í	920
hætti við	920
ákvörðun sem	920
eitt þeirra	920
fólks til	920
verið boðið	920
liggur nú	920
í Kringlunni	920
Samtökum atvinnulífsins	920
að herða	920
Seðlabankinn hefur	920
skrifuðu undir	920
annarlegu ástandi	920
ekkert óeðlilegt	920
á opnum	919
norður í	919
Allir eru	919
Það eina	919
helmingur þeirra	919
þessara tveggja	919
hvers kyns	919
þaðan sem	919
gerum það	919
einstaklingum sem	919
næstu tvö	919
var send	919
að styðjast	919
menn geta	919
eftir þessu	918
með þeirri	918
verður opnuð	918
til ýmissa	918
í áföngum	918
fylgir því	918
verði farið	918
verða um	918
undir og	918
orðið hefur	918
er mér	918
þessum breytingum	918
Árni segir	918
aukast um	918
mánuðum eftir	918
Seðlabankans í	918
Samtök iðnaðarins	918
átt til	917
mæta og	917
landinu á	917
Ein af	917
að kortleggja	917
og fyrsta	917
búa sig	917
og Sjálfstæðisflokks	917
að einstaklingar	917
gerð að	917
frá dómi	917
og innan	917
og forseti	917
en einu	917
Eskil Pálsson	917
þeir gætu	917
sé kannski	917
því má	916
ASÍ og	916
erfiðleikum með	916
hætti á	916
Nú í	916
á fyrir	916
niður af	916
verið hjá	916
óháð því	916
frétt BBC	916
Norðurlands eystra	916
félagið er	916
hann það	916
málið hafi	916
féll um	916
allan daginn	915
móti og	915
í gömlu	915
ennþá að	915
deginum í	915
hvort heldur	915
í deilunni	915
miða á	915
með mikla	915
hafa rætt	915
Og á	915
liggur við	915
Maður er	915
lengi vel	915
upplýsa um	915
frá Votmúla	915
telja það	915
enda ekki	914
sigur úr	914
fyrir þessar	914
þessu var	914
Um helgina	914
líklega ekki	914
verið væri	914
og hálfur	914
verið handtekinn	914
Og þess	914
Niðurstaðan er	913
styrk frá	913
það skipti	913
hafist handa	913
fellt niður	913
hún kemur	913
spila í	913
ætlar sér	913
fundist í	913
spáð að	913
hlutum í	913
fyrir sunnan	912
á enda	912
í Ísrael	912
hafa lokið	912
ekki ennþá	912
baráttunni gegn	912
áhrif til	912
með tvo	912
á ferli	912
alfarið á	912
Í ályktun	912
taka sæti	912
jákvætt að	912
í firðinum	912
var bjargað	912
á Netinu	912
að varðveita	911
það gott	911
megnið af	911
gangi á	911
þeir fengu	911
árum hafa	911
vísitala neysluverðs	911
leyti á	911
þeir eigi	911
lítið að	911
fast í	911
sem inniheldur	911
verði frá	911
hefur fyrirtækið	911
til hægri	911
höfuðborgarsvæðinu hefur	911
grunaður er	911
frá Meðalfelli	911
Tilnefndur sem	911
takk fyrir	910
var enginn	910
verði þá	910
eru mikil	910
frá Dalvík	910
þeim um	910
allt um	910
ekkert af	910
svar við	910
fleiri í	910
á Patreksfirði	910
ríkið að	910
ekki þátt	910
búnar að	910
ársfjórðungi þessa	910
er bandarískur	910
Haukur Holm	910
Halldór Benjamín	910
eru tvö	909
afla sér	909
öll í	909
er hinsvegar	909
gerist ekki	909
hugsað sér	909
gefur að	909
nýsköpun og	909
hvernig þau	909
tilbúið að	909
vatni og	909
er byggð	909
skera úr	909
kom svo	909
leið sinni	909
tekinn tali	909
austur af	909
gerast á	908
við lýði	908
gær með	908
setið á	908
Ríkisstjórnin hefur	908
samdrætti í	908
þegar fram	908
Húsavík og	908
viðurkennt að	908
ég fæ	908
minni í	908
þýða að	908
eitt mark	908
viku til	908
að blása	907
við málið	907
eigin fé	907
frétta af	907
allt eftir	907
erum líka	907
eru alveg	907
Það hlýtur	907
byrjuð að	907
búum við	907
eru þessi	907
úr bílnum	907
taka málið	907
í Marel	907
þetta líka	907
Landspítalans í	907
Sigrún Hilmarsdóttir	907
áskrift hér	907
Þytur frá	906
meðaltali í	906
apríl á	906
ekki komist	906
daga til	906
þessir aðilar	906
bara af	906
var reyndar	906
Það tók	906
þeim eru	906
langur tími	906
svona og	906
sér þetta	905
fari á	905
við fyrirtæki	905
hann nú	905
er oftast	905
sæti en	905
að stela	905
er rosalega	905
féll á	905
Gunnar Pálsson	905
er dálítið	905
þessu kjörtímabili	904
með nokkrum	904
verður mjög	904
þeir munu	904
Mikið hefur	904
sé mikil	904
að rekstri	904
umsóknir um	904
konu hans	904
Í umfjöllun	904
lækkunar á	904
fjarlægð frá	904
myndinni hér	904
í þrjár	904
Magnús Tumi	904
Gunnar Smári	904
ekki greitt	904
og fyrrum	903
áhuga og	903
á nótt	903
félagið og	903
föður sínum	903
felld niður	903
bara og	903
ég þekki	903
ég gat	903
þennan tíma	903
á þróun	903
vinna þetta	903
falið í	903
tæki sem	903
í suðurhluta	903
talið var	903
er sko	903
því núna	903
milljónum dollara	903
og bæði	902
börnin sín	902
um aðra	902
í samgöngumálum	902
sérstaklega við	902
til fjögurra	902
þær verða	902
hádegi og	902
taka ákvarðanir	902
heyrt af	902
ræða sem	902
sækja sér	902
væri bara	902
svo hann	901
í bráð	901
máli en	901
sínum með	901
hafi sett	901
óánægju með	901
en staðan	901
Jón Helgi	901
eru flestir	901
ára þegar	901
ljóst hvort	901
ég vissi	901
Sigurður Kári	901
þátt og	900
á rétt	900
í kjallara	900
ekkert nýtt	900
í náttúrunni	900
skilyrði að	900
í smíðum	900
sú leið	900
fimm þúsund	900
talinn hafa	900
hefur þessi	899
fyrirtæki að	899
of lítið	899
nemandi í	899
þessum sökum	899
voru samþykkt	899
verða haldnir	899
höndum og	899
þess virði	899
febrúar í	899
sem sitja	899
vinna hjá	899
sé eftir	899
félaga sem	899
verulega og	899
henni til	899
ársins en	899
nú vera	899
fimm og	899
við hvernig	899
að Hæstiréttur	899
ljós hvort	899
honum hafi	899
við vinnslu	898
síðan eru	898
ef allt	898
þarf í	898
þekkt sem	898
fylgdist með	898
við hér	898
síðan við	898
að þrýsta	898
lækkar um	898
árinu sem	898
segja þetta	898
yrði þá	898
þyrla Landhelgisgæslunnar	898
hratt á	898
í hérna	898
hefur allt	897
í fjármálum	897
Þór segir	897
voru flutt	897
starfsmanna í	897
löng og	897
í alþjóðlegum	897
Í janúar	897
eins að	897
skilorðsbundið fangelsi	897
Brá Konráðsdóttir	897
áttað sig	896
flytja til	896
hefur borið	896
tvo áratugi	896
af ýmsu	896
hafa lengi	896
og forstjóri	896
liðið í	896
Þær voru	896
Ég segi	896
forystu í	896
Sæti Knapi	896
bara hreinlega	896
til embættis	896
Von frá	896
vera bara	896
lækkaði gengi	896
af hundraði	896
í færslu	896
ekki veita	896
í viðræðunum	896
frá Kálfholti	896
fyrsta skrefið	895
skipt upp	895
með stuðningi	895
frá Flekkudal	895
frá Vegagerðinni	895
umferð og	895
hversu mikil	895
sé hann	895
sín taka	895
er fædd	895
þetta þannig	895
sem gefa	895
bara út	895
sem ætlar	895
kvöld þegar	895
umfjöllunar í	895
á Kjalarnesi	895
stærsti hluthafi	895
og eftirlitsnefnd	895
Keilir frá	895
voru veitt	894
í Austur-Húnavatnssýslu	894
vexti á	894
ef af	894
Að það	894
en hinir	894
innan tveggja	894
og þótti	894
það sameiginlegt	894
annar þeirra	894
og eigi	894
og kaupa	894
rétt áður	894
skoða málið	894
málinu á	894
laun á	894
er látinn	894
þekktastur fyrir	894
tímabili árið	894
hérna með	894
svo mikill	893
okkar allra	893
bland við	893
munu koma	893
undanförnum mánuðum	893
megi við	893
konur á	893
ára sem	893
sem málið	893
En hver	893
félagsins eru	893
rekstri félagsins	893
við annan	893
ekki víst	893
deild og	893
Í grein	892
föllnu bankanna	892
miklu betur	892
er byggt	892
en þangað	892
sem ráðherra	892
en hvað	892
á Bretlandi	892
væri þá	892
kom fyrir	892
Þær hafa	892
fjárlaganefndar Alþingis	892
hafi fundist	892
alvarlega og	892
borg í	892
það takist	892
íslenska liðsins	892
Ólafsson og	891
hjá mörgum	891
láta það	891
mun hún	891
því svæði	891
starf sem	891
alla helgina	891
svo gott	891
lið með	891
og stór	891
hafa enn	891
Höskuldur Þórhallsson	891
frá Árbæjarhjáleigu	891
við HÍ	890
kaup og	890
í nokkurn	890
hefur komist	890
að forgangsraða	890
er beðið	890
sé einhver	890
talaði um	890
í dalnum	890
var haft	890
hef sagt	890
samkvæmt frétt	890
önnur mál	889
sig eftir	889
í Portúgal	889
áhersla lögð	889
var rétt	889
við finnum	889
og hefja	889
á mismunandi	889
taka þá	889
sem sést	889
er engu	889
að umræðan	889
næsta skref	889
á fimmtugsaldri	889
Magnús Stefánsson	889
lagi í	889
Hannes Smárason	889
samkvæmt tilkynningu	888
hér segir	888
út vegna	888
sú staða	888
er ætlunin	888
frá Brautarholti	888
vera komin	888
ekki megi	888
um framhald	888
verið vísað	888
þetta myndi	888
að stjórnin	888
hann lést	888
og gerðist	888
styrkst um	888
unnin í	887
hefur síðustu	887
og nokkrir	887
okkur öll	887
nemendur og	887
lýsir yfir	887
Örn Jónsson	887
í allar	887
og leiddi	887
langt skeið	887
að hinn	887
eða allt	887
sjötta tímanum	887
um tæpa	887
einlitt Geysir	887
fundi bæjarráðs	886
sem fellur	886
ný störf	886
fram tillögur	886
ríkisstjórnin hefur	886
við skoðum	886
fólki með	886
koma heim	886
falla frá	886
Akureyri sem	886
því hve	886
um endurskoðun	886
embætti sérstaks	886
þrjú þúsund	885
breytingar hafa	885
vöru og	885
hefði aldrei	885
mikill fjöldi	885
gerði hann	885
breytingar og	885
með okkar	885
ástæða sé	885
ástæða fyrir	885
skýrslunni að	885
árinu áður	885
tuttugu og	885
Grunur leikur	885
að markaðurinn	885
gegn um	884
ferð á	884
um nýtingu	884
hafa gaman	884
fast á	884
missa af	884
sagt á	884
í við	884
hverjum mánuði	884
tvisvar í	884
í sem	884
til bráðabirgða	884
jafnframt á	884
hafa brugðist	884
forsendum að	884
fyrstu umferð	884
verður eftir	883
á hvort	883
Árni Magnússon	883
að frumkvæði	883
helst á	883
málið sem	883
húsnæði í	883
þetta sinn	883
fjölmiðlum að	883
áfram sem	883
þennan hátt	883
fyrrverandi framkvæmdastjóri	883
og mælist	883
hefði ég	883
síðustu mánuðum	882
ekki efni	882
sem vildu	882
vonast eftir	882
og slíkt	882
mánuði til	882
kallar eftir	882
leiðandi í	882
mig til	882
taka með	882
eða tæplega	882
fullu í	882
ári voru	882
að tilkynnt	882
innflutningi á	882
kannski ekkert	882
að jafnvel	881
nota í	881
næstkomandi og	881
gengu í	881
því hafa	881
stöðu á	881
þetta frumvarp	881
telur hann	881
er haldinn	881
hérlendis og	881
til bóta	881
ákvörðun og	881
orku og	881
fundað með	881
liðin mættust	881
tölublaði Viðskiptablaðsins	881
Héraðsdómi Reykjaness	881
eðlis að	880
uppbyggingu í	880
hann frá	880
vísbending um	880
á tíu	880
vita um	880
að hvorki	880
ekki satt	880
frá Haga	880
farið verður	879
hafði það	879
þannig er	879
stjórnvalda til	879
hún fer	879
allir þeir	879
tíma þegar	879
auka við	879
berjast við	879
fyrir árin	879
Ítalíu og	879
allt þar	879
á ráðstefnunni	879
skrifaði undir	879
stöðuna á	879
meðan við	879
Hæstaréttar í	879
handtekinn á	879
að of	879
Júlíus Vífill	879
viðskiptanefndar Alþingis	879
sitja á	878
í átökum	878
var einmitt	878
í sund	878
bréfi til	878
Í desember	878
formlega í	878
Farið var	878
fá þetta	878
Frá og	878
á bráðamóttöku	878
lagt fyrir	878
Broddi Broddason	878
er staðið	877
sem hver	877
heimili í	877
mjög góðar	877
viðurkenna að	877
félag sem	877
helst í	877
að áfrýja	877
en annað	877
þess sé	877
standa frammi	877
við síðustu	877
hann teldi	877
svara fyrir	877
forstjóri Icelandair	877
til verksins	876
yfir áhyggjum	876
gerður að	876
og fyrstu	876
líta svo	876
að áður	876
fólgin í	876
löndum sem	876
í litlum	876
að bóka	876
verðum bara	876
menn verða	876
óvart og	876
og Framsóknarflokks	876
náttúrulega í	876
erum svona	876
frá Ytra-Dalsgerði	876
unnið á	875
Tryggvi Björnsson	875
þess hvernig	875
með tvö	875
er betra	875
sjálfur að	875
þennan hóp	875
gefnu að	875
á tónleikunum	874
er átt	874
ég geti	874
um of	874
við völd	874
koma hér	874
að atvinnuleysi	874
sem kunna	874
nokkrum stöðum	874
í versluninni	874
beitt sér	874
mér til	874
með beinum	874
var maðurinn	874
því gefnu	874
í atkvæðagreiðslu	874
verði bara	874
Hillary Clinton	874
þau verkefni	873
allt gengur	873
kemst að	873
aftur eftir	873
þá skoðun	873
um starf	873
tilkynningunni að	873
sem gilda	873
í framkvæmdir	873
fyrir ungt	873
af vatni	873
ríkir um	873
til fyrirstöðu	873
að þróun	873
verið kynnt	873
segir Stefán	873
núna þá	873
segir Þorsteinn	873
gæta að	873
York og	873
heim með	872
Jón Gunnar	872
gömlu bankanna	872
sem aftur	872
sem skilar	872
var byggt	872
á tveggja	872
þegar litið	872
mestu í	872
lauk á	872
starfsemi félagsins	872
að Landsvirkjun	872
ítarlega um	872
eitt hundrað	872
bíða og	872
í Leifsstöð	872
í Högum	872
fjórðungi ársins	872
gætu orðið	871
hreinlega ekki	871
fyrir eru	871
í starf	871
sína við	871
stöðuna og	871
þangað sem	871
forstjóri Landsvirkjunar	871
hlúa að	871
þessari niðurstöðu	871
um aukna	871
bara eitt	871
í Laugardal	871
Kristín Jónsdóttir	871
til erlendra	871
þróun mála	870
frá Fellskoti	870
stóð á	870
um sögu	870
með sjö	870
lætur af	870
Reykjavíkur um	870
hefði fengið	870
í einhvern	870
í fjögurra	870
í netið	870
stórum stíl	870
þingmaður Samfylkingar	870
Bylgjunni í	870
það enn	869
hefur hingað	869
sjávarútvegi og	869
í lágmarki	869
gekk á	869
stóðu í	869
í mat	869
var búin	869
annars verið	869
ríkisstjórnarinnar að	869
niðurstöður úr	869
þegar liðin	869
árs fangelsi	869
og myndi	868
einstaklinga í	868
Ísafirði og	868
við tókum	868
svo verður	868
of mikil	868
þessu sé	868
fimm sinnum	868
ekkert hafi	868
töluvert af	868
þessu móti	868
niðurstaða í	868
flutti til	868
fjölmiðla og	868
að endurreisa	868
og bað	868
farþega í	868
samkeppni og	868
verið gefið	868
einhver áhrif	868
á gjaldeyrismarkaði	868
var opnað	867
staðar að	867
og Stefán	867
hennar sem	867
Það varð	867
árið eftir	867
erfitt og	867
fjallað var	867
í pistli	867
að hlúa	867
vera áfram	867
Það tekur	867
álversins í	867
á Reykjanesbraut	867
að þiggja	866
hafi breyst	866
hafa eftirlit	866
Pind Aldísardóttir	866
þar verði	866
ekki borist	866
við Laugaveg	866
gegn honum	866
samkvæmt þeim	866
aukning um	866
lítil og	866
allir velkomnir	865
ekki því	865
máli sínu	865
aðstöðu fyrir	865
setja sig	865
það heldur	865
af fyrstu	865
mun hærri	865
mánuði eftir	865
á Morgunvaktinni	865
Þór Herbertsson	865
haldnir í	864
við kannski	864
í andlitið	864
menningu og	864
fé frá	864
munu þeir	864
voru kallaðar	864
en undir	864
dag hefur	864
tók þá	864
Samkvæmt frétt	864
gera þá	864
hann bara	864
hún sagði	864
leikur í	864
Hæstiréttur hefur	864
vita það	864
og hálfum	864
og aðstæður	863
í héraðinu	863
könnun á	863
í daglegu	863
í eitthvað	863
hjá henni	863
að meiri	863
ríkið og	863
í annan	863
kannski er	863
sem veitir	863
að teknu	863
að sæta	863
Björn Snæbjörnsson	863
komst ekki	863
leggja af	863
var staddur	863
og vorum	863
milljónir sem	863
þá væntanlega	863
á hættu	863
Sameinuðu þjóðirnar	863
lagt hald	863
fyrsta fjórðungi	863
glímt við	862
lítra af	862
liggja að	862
í vinnuna	862
í Vatnsmýri	862
þá hugmynd	862
Sem kunnugt	862
hafi haldið	862
Þóra Kristín	862
hefur séð	861
mun gera	861
felist í	861
Á undanförnum	861
var þessi	861
lokað fyrir	861
stórt hlutverk	861
flugi til	861
illa út	861
ný ríkisstjórn	861
á launum	861
séð það	861
Á Akureyri	861
í Barentshafi	861
eru hérna	861
þér um	861
koma við	860
að heiman	860
í greinargerð	860
hefur þeim	860
til sjávar	860
verið flutt	860
sem hluti	860
fá fólk	860
verið beitt	860
að smygla	860
í norðurhluta	860
Samband íslenskra	859
eða eftir	859
best í	859
stóran þátt	859
átti sig	859
ákvörðun í	859
yfir allt	859
hluti og	859
liggja ekki	859
var rúmlega	859
Fram hefur	859
viðbúið að	859
fregnir af	859
fréttastofa ræddi	859
sem ganga	858
sem byggja	858
skipti á	858
verið vel	858
og einstaklinga	858
og geri	858
stefnt sé	858
sem náði	858
að Gunnar	858
við gengi	858
utanríkisráðherra Bandaríkjanna	858
þá staðreynd	857
boðið í	857
eigi í	857
leika með	857
fólk við	857
er þekktur	857
talin vera	857
þá munu	857
